id,amount,status,created_at,updated_at,user_id,moderated_at,deleted_account_id,reimbursement_date,cash_request_received_date,money_back_date,transfer_type,send_at,recovery_status,reco_creation,reco_last_update
24591,100.00,money_back,2020-10-26 10:36:52.906007+00,2021-01-05 02:14:09.866786+00,90312,,,2020-11-04 11:00:00+00,2020-10-27,2021-01-05 02:14:09.818396+00,instant,2020-10-26 10:37:10.589266+00,completed,2020-11-15 22:44:54.226023+00,2021-01-05 02:14:09.821811+00
3027,50.00,money_back,2020-06-11 15:22:45.243236+00,2020-12-18 13:08:37.561478+00,5731,2020-06-11 17:00:07.492757+00,,2020-07-05 22:00:00+00,2020-06-12,2020-08-05 16:16:52.32165+00,regular,,completed,2020-07-15 23:41:10.192502+00,2020-08-05 16:16:52.33049+00
26270,100.00,direct_debit_rejected,2020-10-30 07:24:04.415145+00,2020-12-17 22:31:48.31052+00,91351,,,2020-12-07 22:00:00+00,2020-10-31,,instant,2020-10-30 07:24:30.985874+00,pending,2020-12-17 22:31:48.333789+00,2020-12-17 22:31:48.3338+00
3921,70.00,money_back,2020-06-18 12:26:44.245456+00,2020-12-18 13:08:37.594613+00,18371,2020-06-18 14:40:27.964275+00,,2020-06-29 22:00:00+00,2020-06-21,2020-07-02 19:11:39.2083+00,regular,,,,
26289,100.00,active,2020-10-30 08:45:16.104484+00,2021-01-12 16:35:57.260379+00,80979,,,2021-02-27 23:00:00+00,2020-11-02,,instant,2020-10-30 08:46:30.095914+00,,,
1022,100.00,money_back,2020-04-02 07:51:36.071628+00,2020-11-04 12:55:49.237033+00,4665,2020-04-02 12:32:20.405562+00,,2020-04-29 22:00:00+00,2020-04-04,2020-05-08 21:36:47.986898+00,regular,,,,
698,100.00,money_back,2020-02-18 17:43:30.307116+00,2020-11-04 12:55:53.296805+00,271,2020-02-19 10:53:27.551119+00,,2020-04-05 22:00:00+00,2020-02-19,2020-04-14 20:25:46.361964+00,regular,,,,
11417,50.00,rejected,2020-08-07 19:19:43.80072+00,2020-08-08 07:55:15.296119+00,,2020-08-08 07:55:15.293672+00,17206,2020-09-08 22:00:00+00,,,instant,2020-08-14 19:19:43.800331+00,,,
2466,50.00,money_back,2020-06-02 11:02:00.048362+00,2020-12-18 13:08:37.620592+00,12099,2020-06-02 14:23:46.815137+00,,2020-06-17 11:02:00.047+00,2020-06-03,2020-07-08 22:15:25.590184+00,regular,,completed,2020-07-08 22:15:22.468268+00,2020-07-08 22:15:25.59969+00
12649,40.00,rejected,2020-08-15 16:20:10.937069+00,2020-08-15 17:38:01.37916+00,,2020-08-15 17:38:01.373599+00,17206,2020-09-07 22:00:00+00,,,regular,2020-08-22 16:20:10.892709+00,,,
13694,40.00,rejected,2020-08-23 18:30:39.162696+00,2020-08-23 23:37:32.759924+00,,2020-08-23 23:37:32.751801+00,17206,2020-09-09 18:30:39.137804+00,,,regular,2020-08-30 18:30:39.137804+00,,,
26297,50.00,active,2020-10-30 09:27:31.301289+00,2021-01-14 17:55:39.272836+00,80736,,,2021-02-14 20:45:00+00,,,instant,2020-10-30 09:27:53.766271+00,,,
1328,100.00,money_back,2020-04-22 22:08:10.69156+00,2020-11-04 12:55:14.315868+00,4518,2020-04-23 09:46:45.515276+00,,2020-05-06 22:00:00+00,2020-04-26,2020-05-15 21:35:23.151799+00,regular,,,,
1057,100.00,money_back,2020-04-07 06:22:19.477588+00,2020-11-04 12:55:14.379435+00,124,2020-04-07 10:25:09.547104+00,,2020-05-11 22:00:00+00,2020-04-08,2020-05-20 20:25:37.000503+00,regular,,,,
1348,80.00,money_back,2020-04-23 18:54:05.810157+00,2020-11-04 12:55:14.500931+00,526,2020-04-24 08:41:52.485739+00,,2020-05-10 22:00:00+00,2020-04-27,2020-05-22 13:48:12.264575+00,regular,,completed,2020-05-19 20:06:12.122985+00,2020-05-22 13:48:12.269823+00
26306,100.00,rejected,2020-10-30 10:04:54.921766+00,2020-10-30 12:57:28.755975+00,92198,2020-10-30 12:57:28.74146+00,,2020-11-10 11:00:00+00,,,instant,2020-10-30 10:05:30.995667+00,,,
8854,50.00,rejected,2020-07-18 14:15:54.386956+00,2020-07-20 19:43:26.911274+00,,2020-07-20 19:43:26.908953+00,17206,2020-08-05 22:00:00+00,,,regular,,,,
9912,50.00,rejected,2020-07-28 20:10:53.556367+00,2020-07-29 09:19:11.047598+00,,2020-07-29 09:19:11.044679+00,17206,2020-08-05 22:00:00+00,,,regular,2020-08-04 20:10:53.555687+00,,,
5346,100.00,money_back,2020-06-25 15:04:17.812348+00,2020-12-18 13:08:37.633869+00,14669,2020-06-25 15:54:18.288472+00,,2020-08-01 22:00:00+00,2020-06-27,2020-08-02 22:00:00+00,regular,,,,
19981,100.00,direct_debit_rejected,2020-10-09 04:06:24.54564+00,2020-11-01 22:13:59.661846+00,64641,,,2020-10-24 04:06:16.141+00,2020-10-10,,instant,2020-10-09 04:28:29.427685+00,pending,2020-11-01 22:13:59.430066+00,2020-11-01 22:13:59.671321+00
20398,50.00,money_back,2020-10-10 20:39:16.153722+00,2020-12-18 13:08:37.650164+00,50918,,,2020-11-04 23:00:00+00,2020-10-13,2020-11-05 20:21:38.557169+00,instant,2020-10-10 20:40:37.050969+00,,,
6398,100.00,rejected,2020-07-03 06:28:33.982518+00,2020-07-03 11:23:45.93666+00,,2020-07-03 11:23:45.932724+00,19730,2020-07-30 22:00:00+00,,,regular,,,,
6465,100.00,rejected,2020-07-03 14:12:22.977849+00,2020-07-03 16:01:28.844197+00,,2020-07-03 16:01:28.840298+00,19730,2020-07-30 22:00:00+00,,,regular,,,,
392,100.00,money_back,2020-01-07 08:56:21.839906+00,2020-11-04 12:55:19.849519+00,2011,2020-01-07 10:23:44.992136+00,,2020-01-27 23:00:00+00,2020-01-07,,regular,,,,
765,100.00,money_back,2020-02-29 04:12:54.689304+00,2020-11-04 12:55:19.935595+00,3200,2020-02-29 15:04:38.336101+00,,2020-03-04 23:00:00+00,2020-03-02,2020-03-13 22:40:59.248726+00,regular,,,,
1102,100.00,money_back,2020-04-09 06:56:52.824076+00,2020-11-04 12:55:21.079115+00,508,2020-04-09 09:59:33.863596+00,,2020-05-04 22:00:00+00,2020-04-10,2020-05-13 20:41:15.279074+00,regular,,,,
825,100.00,money_back,2020-03-08 14:18:37.938892+00,2020-11-04 12:55:21.150857+00,1356,2020-03-08 15:00:31.834584+00,,2020-03-30 22:00:00+00,2020-03-09,2020-04-08 21:02:33.198169+00,regular,,,,
661,100.00,money_back,2020-02-10 20:04:12.517223+00,2020-11-04 12:55:39.480659+00,1218,2020-02-11 12:46:43.464913+00,,2020-03-04 23:00:00+00,2020-02-11,2020-03-13 22:40:49.810611+00,regular,,,,
589,100.00,money_back,2020-02-01 21:11:17.44549+00,2020-11-04 12:55:21.219906+00,1387,2020-02-02 14:16:15.058703+00,,2020-02-06 23:00:00+00,2020-02-02,,regular,,,,
1084,100.00,money_back,2020-04-08 14:46:31.096636+00,2020-11-04 12:55:21.43011+00,5452,2020-04-08 17:00:29.823042+00,,2020-04-27 22:00:00+00,2020-04-09,2020-05-06 20:46:14.791787+00,regular,,,,
258,100.00,money_back,2019-12-19 18:47:48.08997+00,2020-11-04 12:55:39.86506+00,1875,2019-12-20 17:33:48.770853+00,,2020-01-02 23:00:00+00,2019-12-24,2020-07-07 22:00:00+00,regular,,completed,2020-04-10 21:38:11.508768+00,2020-07-14 15:07:29.791499+00
778,100.00,money_back,2020-03-02 21:01:55.9524+00,2020-11-04 12:55:24.434204+00,1497,2020-03-03 13:50:07.907248+00,,2020-04-02 22:00:00+00,2020-03-05,2020-04-11 22:02:47.564563+00,regular,,,,
445,15.00,money_back,2020-01-14 22:25:22.503075+00,2020-11-04 12:55:25.208016+00,984,2020-01-15 15:59:38.393453+00,,2020-03-09 23:00:00+00,2020-01-17,2020-03-18 21:10:58.877533+00,regular,,,,
691,100.00,money_back,2020-02-17 18:25:23.907448+00,2020-11-04 12:55:25.270284+00,1615,2020-02-17 19:18:03.742057+00,,2020-02-24 23:00:00+00,2020-02-17,,regular,,,,
563,100.00,money_back,2020-01-30 15:30:25.06801+00,2020-11-04 12:55:25.452511+00,2039,2020-01-30 16:22:10+00,,2020-03-10 23:00:00+00,2020-01-30,2020-05-20 08:11:28.399183+00,regular,,,,
354,100.00,money_back,2019-12-31 22:54:58.945323+00,2020-11-04 12:55:44.599987+00,735,2020-01-02 13:42:03.16+00,,2020-04-05 22:00:00+00,2020-01-04,2020-04-14 20:25:58.879509+00,regular,,,,
1186,100.00,money_back,2020-04-15 06:52:08.388209+00,2020-11-04 12:55:25.514232+00,2548,2020-04-15 11:59:26.409377+00,,2020-04-28 22:00:00+00,2020-04-16,2020-05-07 21:10:45.534716+00,regular,,,,
674,100.00,money_back,2020-02-12 21:35:54.46572+00,2020-11-04 12:55:58.296602+00,2607,2020-02-14 07:32:05.976968+00,,2020-03-30 22:00:00+00,2020-02-15,2020-04-08 21:02:42.60787+00,regular,,,,
1474,100.00,money_back,2020-04-30 08:26:32.143598+00,2020-11-04 12:55:15.417269+00,6608,2020-04-30 10:21:04.864519+00,,2020-05-31 22:00:00+00,2020-05-05,2020-06-09 22:50:06.909447+00,regular,,,,
1647,100.00,money_back,2020-05-09 05:15:23.520884+00,2020-11-04 12:55:15.54504+00,6723,2020-05-09 13:24:57.745718+00,,2020-05-31 22:00:00+00,2020-05-12,2020-06-09 22:50:18.83858+00,regular,,,,
1295,100.00,money_back,2020-04-20 08:22:03.766005+00,2020-11-04 12:55:15.754103+00,4543,2020-04-20 08:33:27.184321+00,,2020-05-05 22:00:00+00,2020-04-21,2020-05-14 21:05:07.428275+00,regular,,,,
622,100.00,money_back,2020-02-06 13:27:50.503637+00,2020-11-04 12:55:25.760358+00,2929,2020-02-06 16:33:24.260982+00,,2020-02-27 23:00:00+00,2020-02-08,,regular,,,,
482,100.00,money_back,2020-01-21 06:06:05.499491+00,2020-11-04 12:55:19.714492+00,2141,2020-01-21 19:50:34.747552+00,,2020-04-05 22:00:00+00,2020-01-22,2020-04-14 20:25:46.85686+00,regular,,,,
985,90.00,money_back,2020-03-25 02:27:41.780578+00,2020-11-04 12:55:26.078693+00,526,2020-03-25 11:00:18.003849+00,,2020-04-13 22:00:00+00,2020-03-27,2020-04-22 20:50:54.156698+00,regular,,,,
23680,25.00,money_back,2020-10-23 17:01:38.217799+00,2021-01-05 16:26:12.149013+00,61653,,,2020-11-07 18:01:27.777+00,2020-10-29,2021-01-05 16:26:12.102314+00,instant,2020-10-27 16:18:01.06981+00,completed,2020-11-18 22:30:37.519812+00,2021-01-05 16:26:12.106167+00
861,50.00,money_back,2020-03-12 12:07:59.669707+00,2020-11-04 12:55:53.052369+00,4607,2020-03-12 13:31:29.754236+00,,2020-03-24 23:00:00+00,2020-03-14,2020-04-02 21:41:16.6747+00,regular,,,,
308,100.00,money_back,2019-12-26 09:06:30.931997+00,2020-11-04 12:55:57.935812+00,1378,2019-12-26 10:45:47.584536+00,,2020-01-08 23:00:00+00,2019-12-28,,regular,,,,
12263,100.00,direct_debit_rejected,2020-08-12 20:50:35.475256+00,2020-11-18 22:18:26.952642+00,33956,2020-08-13 10:40:55.941824+00,,2020-11-07 11:00:00+00,2020-08-15,,instant,2020-08-19 20:50:35.422422+00,pending,2020-11-18 22:18:22.235244+00,2020-11-18 22:18:26.964616+00
17967,80.00,direct_debit_rejected,2020-09-26 10:59:10.974644+00,2021-01-23 22:28:34.878034+00,43037,2020-09-26 12:57:30.715898+00,,2020-12-18 11:00:00+00,2020-09-29,,instant,2020-10-03 10:59:10.946647+00,pending,2021-01-23 22:28:34.90289+00,2021-01-23 22:28:34.9029+00
184,100.00,money_back,2019-12-16 12:03:57.615003+00,2020-11-04 12:55:58.544145+00,1604,2019-12-16 14:55:25.545869+00,,2020-02-27 23:00:00+00,2019-12-18,,regular,,,,
26959,50.00,direct_debit_rejected,2020-11-01 16:38:07.113476+00,2020-12-10 22:22:46.650115+00,103174,,,2020-12-02 23:00:00+00,2020-11-02,,instant,2020-11-01 16:38:38.228665+00,pending,2020-12-10 22:22:46.675858+00,2020-12-10 22:22:46.675868+00
275,50.00,direct_debit_rejected,2019-12-21 11:22:04.818452+00,2020-12-22 22:08:17.636905+00,674,2019-12-21 14:38:13.88056+00,,2020-01-06 23:00:00+00,2019-12-24,,regular,,pending,2020-03-20 14:12:53.283132+00,2020-12-22 22:08:17.654098+00
1437,100.00,money_back,2020-04-29 09:19:35.653343+00,2020-11-04 12:55:12.485398+00,7619,2020-04-29 10:28:26.877519+00,,2020-05-10 22:00:00+00,2020-05-02,2020-05-19 20:06:26.614385+00,regular,,,,
1412,100.00,money_back,2020-04-28 11:05:02.850875+00,2020-11-04 12:55:18.026574+00,7407,2020-04-28 14:06:18.858708+00,,2020-05-05 22:00:00+00,2020-04-30,2020-05-14 21:05:17.405515+00,regular,,,,
1952,100.00,money_back,2020-05-17 11:32:39.788244+00,2020-11-04 12:55:12.618345+00,7537,2020-05-17 17:39:21.717906+00,,2020-05-31 22:00:00+00,2020-05-19,2020-06-09 22:50:06.331716+00,regular,,,,
1555,100.00,money_back,2020-05-05 02:32:42.893233+00,2020-11-04 12:55:17.029586+00,7723,2020-05-05 09:06:55.426379+00,,2020-05-27 22:00:00+00,2020-05-06,2020-06-05 21:05:58.160374+00,regular,,,,
2855,95.00,money_back,2020-06-10 05:23:14.882136+00,2020-12-18 13:08:37.667614+00,425,2020-06-10 11:23:02.618588+00,,2020-07-01 22:00:00+00,2020-06-12,2020-07-03 03:40:43.485126+00,regular,,,,
379,100.00,money_back,2020-01-06 08:37:14.460761+00,2020-11-04 12:55:17.232268+00,1960,2020-01-06 12:55:28.281038+00,,2020-03-16 23:00:00+00,2020-01-07,2020-03-21 09:11:32.254131+00,regular,,completed,2020-03-20 23:10:42.331068+00,2020-03-31 16:05:16.598899+00
845,100.00,money_back,2020-03-11 11:26:44.833156+00,2020-11-04 12:55:54.752949+00,4505,2020-03-11 14:35:04.498296+00,,2020-04-13 22:00:00+00,2020-03-13,2020-04-22 20:51:20.195816+00,regular,,,,
1143,100.00,money_back,2020-04-11 19:39:22.580928+00,2020-11-04 12:55:56.069183+00,2703,2020-04-13 08:57:22.313185+00,,2020-04-22 22:00:00+00,2020-04-16,2020-05-01 22:01:21.472865+00,regular,,,,
426,100.00,money_back,2020-01-11 01:13:58.947986+00,2020-11-04 12:55:17.301353+00,1666,2020-01-11 14:01:17.231078+00,,2020-04-05 22:00:00+00,2020-01-13,2020-04-14 20:25:56.709682+00,regular,,,,
1529,100.00,money_back,2020-05-02 16:27:23.411959+00,2020-11-04 12:55:17.691776+00,8752,2020-05-03 16:05:59.175865+00,,2020-05-28 22:00:00+00,2020-05-05,2020-06-06 21:36:16.291171+00,regular,,,,
331,100.00,money_back,2019-12-28 12:43:52.1083+00,2020-11-04 12:55:57.15236+00,,2019-12-29 10:24:53.120921+00,4011,2020-02-02 23:00:00+00,2019-12-31,2020-03-12 23:30:36.947077+00,regular,,,,
2009,100.00,money_back,2020-05-19 04:35:09.176632+00,2020-11-04 12:55:06.749211+00,4865,2020-05-19 10:56:08.77975+00,,2020-05-27 22:00:00+00,2020-05-22,2020-08-06 16:17:21.509853+00,regular,,completed,2020-07-08 22:21:34.195628+00,2020-08-06 16:17:21.519203+00
1194,100.00,money_back,2020-04-15 08:42:55.134305+00,2020-11-04 12:55:19.560559+00,2701,2020-04-15 12:26:47.632591+00,,2020-05-03 22:00:00+00,2020-04-16,2020-05-12 20:20:35.211086+00,regular,,,,
443,50.00,money_back,2020-01-14 16:07:30.285458+00,2020-11-04 12:55:20.075454+00,2398,2020-01-15 15:55:47.526349+00,,2020-02-03 23:00:00+00,2020-01-17,,regular,,,,
1480,100.00,money_back,2020-04-30 12:17:55.199477+00,2020-11-04 12:55:11.929564+00,8129,2020-04-30 12:26:57.167114+00,,2020-05-10 22:00:00+00,2020-05-03,2020-05-19 20:06:26.222777+00,regular,,,,
396,100.00,money_back,2020-01-07 16:40:50.839262+00,2020-11-04 12:55:12.047839+00,231,2020-01-08 09:17:46.917255+00,,2020-02-11 23:00:00+00,2020-01-10,,regular,,,,
998,100.00,money_back,2020-03-27 12:58:32.009677+00,2020-11-04 12:55:20.438209+00,4375,2020-03-27 13:30:49.880805+00,,2020-04-26 22:00:00+00,2020-03-30,2020-04-27 22:43:36.712319+00,regular,,completed,2020-04-27 20:16:13.86453+00,2020-04-27 22:43:36.718669+00
659,100.00,money_back,2020-02-10 17:09:17.084358+00,2020-11-04 12:55:20.579259+00,1127,2020-02-10 17:58:51.754859+00,,2020-02-17 23:00:00+00,2020-02-12,,regular,,,,
1060,100.00,money_back,2020-04-07 14:12:03.855008+00,2020-11-04 12:55:12.170218+00,2379,2020-04-07 14:28:48.049023+00,,2020-05-10 22:00:00+00,2020-04-09,2020-05-19 20:06:12.301786+00,regular,,,,
1518,100.00,money_back,2020-05-01 18:37:01.041409+00,2020-11-04 12:54:47.168892+00,6865,2020-05-02 14:56:14+00,,2020-08-27 22:00:00+00,2020-05-04,2020-08-27 22:00:00+00,regular,,,,
697,100.00,money_back,2020-02-18 16:36:51.249037+00,2020-11-04 12:55:05.690395+00,2002,2020-02-19 10:52:06.054881+00,,2020-02-27 23:00:00+00,2020-02-19,,regular,,,,
3121,100.00,money_back,2020-06-12 08:10:26.411606+00,2020-12-18 13:08:37.683712+00,6410,2020-06-12 13:41:59.871463+00,,2020-07-04 22:00:00+00,2020-06-16,2020-07-07 15:19:47.858058+00,regular,,,,
21997,100.00,active,2020-10-18 17:47:25.893321+00,2021-01-31 18:08:41.405971+00,25544,,,2021-03-05 00:00:00+00,2020-10-20,,instant,2020-10-18 17:47:54.909042+00,,,
1784,100.00,money_back,2020-05-14 12:38:57.558941+00,2020-11-04 12:55:12.745512+00,6610,2020-05-14 14:36:56.324696+00,,2020-05-31 22:00:00+00,2020-05-17,2020-06-09 22:50:09.286513+00,regular,,,,
18307,100.00,money_back,2020-09-29 06:48:12.496658+00,2021-01-06 08:29:02.146277+00,53504,2020-09-29 08:47:07.141211+00,,2020-11-07 11:00:00+00,2020-10-01,2021-01-06 08:29:02.090078+00,instant,2020-10-06 06:48:12.456672+00,completed,2020-11-18 22:49:40.28178+00,2021-01-06 08:29:02.093705+00
1317,100.00,money_back,2020-04-21 15:25:59.659556+00,2020-11-04 12:55:14.872678+00,6725,2020-04-21 15:29:49.463416+00,,2020-05-05 22:00:00+00,2020-04-23,2020-05-14 21:05:14.870803+00,regular,,,,
974,100.00,money_back,2020-03-22 14:57:59.947705+00,2020-11-04 12:55:05.992357+00,2206,2020-03-22 17:00:29.972948+00,,2020-04-05 22:00:00+00,2020-03-23,2020-04-14 20:26:25.577348+00,regular,,,,
10218,100.00,rejected,2020-07-30 23:54:43.211391+00,2020-07-31 09:53:49.785571+00,,2020-07-31 09:53:49.7831+00,18460,2020-09-05 22:00:00+00,,,regular,2020-08-06 23:54:43.210652+00,,,
12140,100.00,rejected,2020-08-12 09:13:17.394827+00,2020-08-12 09:36:58.931268+00,,2020-08-12 09:36:58.928645+00,18460,2020-09-05 22:00:00+00,,,instant,2020-08-19 09:13:17.39444+00,,,
13119,100.00,rejected,2020-08-19 16:23:37.141639+00,2020-08-20 08:10:59.484711+00,,2020-08-20 08:10:59.478365+00,18460,2020-09-02 16:24:10.073+00,,,instant,2020-08-26 16:23:37.079016+00,,,
15226,50.00,rejected,2020-09-08 23:49:35.170531+00,2020-09-09 07:46:58.568981+00,,2020-09-09 07:46:58.559167+00,18460,2020-09-22 23:49:47.486+00,,,instant,2020-09-15 23:49:35.130001+00,,,
372,100.00,money_back,2020-01-05 16:13:48.817031+00,2020-11-04 12:55:20.871264+00,,2020-01-06 12:48:27.511757+00,21776,2020-03-16 23:00:00+00,2020-01-08,2020-04-02 12:59:23.23456+00,regular,,completed,2020-03-25 21:10:42.54852+00,2020-03-31 16:05:16.571203+00
230,100.00,money_back,2019-12-18 15:16:14.993818+00,2020-11-04 12:55:55.765266+00,,2019-12-18 15:32:04.968685+00,577,2020-01-08 23:00:00+00,2019-12-19,2020-03-31 09:07:32.426614+00,regular,,completed,2020-03-20 14:12:53.342931+00,2020-03-31 16:05:16.592039+00
89,100.00,money_back,2019-12-11 10:09:46.505738+00,2020-11-04 12:55:59.575223+00,1085,2019-12-18 15:09:05.236127+00,,2020-01-06 23:00:00+00,2019-12-20,,regular,,,,
1346,1.00,money_back,2020-04-23 15:44:50.878482+00,2020-11-04 12:55:18.880844+00,6483,2020-04-24 08:37:53.011074+00,,2020-05-04 22:00:00+00,2020-04-27,2020-05-13 20:41:12.962186+00,regular,,,,
601,100.00,money_back,2020-02-04 07:35:10.916426+00,2020-11-04 12:55:19.396254+00,2827,2020-02-04 18:38:28.874733+00,,2020-03-01 23:00:00+00,2020-02-05,2020-03-10 21:30:33.984813+00,regular,,,,
5378,50.00,money_back,2020-06-25 17:53:30.460179+00,2020-12-18 13:08:37.700799+00,20912,2020-06-26 10:58:51.750411+00,,2020-09-08 23:21:28.863+00,2020-06-30,2020-09-10 20:05:17.127328+00,regular,,,,
26559,100.00,direct_debit_rejected,2020-10-31 01:15:49.296142+00,2020-11-25 22:48:17.920513+00,12070,,,2020-11-15 01:16:16.369+00,2020-11-03,,instant,2020-10-31 01:16:15.642762+00,pending,2020-11-25 22:48:17.942978+00,2020-11-25 22:48:17.94299+00
130,100.00,money_back,2019-12-12 19:04:15.240544+00,2020-11-04 12:55:26.494005+00,,2019-12-18 15:18:29.841475+00,21776,2019-12-30 23:00:00+00,2019-12-20,,regular,,,,
1108,100.00,money_back,2020-04-09 09:56:35.043747+00,2020-11-04 12:55:08.458323+00,6032,2020-04-09 17:29:38.728064+00,,2020-05-06 22:00:00+00,2020-04-15,2020-05-15 21:35:17.60291+00,regular,,,,
1510,100.00,money_back,2020-05-01 12:22:39.968986+00,2020-11-04 12:55:16.021623+00,3628,2020-05-01 13:32:08.053654+00,,2020-05-25 22:00:00+00,2020-05-04,2020-06-03 20:25:14.718505+00,regular,,completed,2020-05-14 21:05:14.551045+00,2020-06-03 20:25:14.720541+00
1618,100.00,money_back,2020-05-07 15:45:31.023475+00,2020-11-04 12:55:16.682756+00,8705,2020-05-07 16:32:05.350844+00,,2020-05-31 22:00:00+00,2020-05-08,2020-06-09 22:50:23.95514+00,regular,,,,
293,100.00,money_back,2019-12-23 13:05:42.751335+00,2020-11-04 12:55:16.751701+00,2060,2019-12-24 12:59:12.818981+00,,2020-01-06 23:00:00+00,2019-12-28,,regular,,,,
1192,100.00,money_back,2020-04-15 07:47:05.94907+00,2020-11-04 12:55:16.892148+00,2197,2020-04-15 12:36:32.899136+00,,2020-05-06 22:00:00+00,2020-04-16,2020-05-15 05:47:47.137847+00,regular,,completed,2020-05-12 20:20:08.042276+00,2020-05-15 05:47:47.145294+00
12855,50.00,money_back,2020-08-17 23:39:07.780339+00,2020-12-18 13:08:37.715636+00,27511,2020-08-18 09:09:48.553372+00,,2020-09-07 22:00:00+00,2020-08-18,2020-09-08 19:15:16.708303+00,instant,2020-08-24 23:39:07.739421+00,,,
1241,100.00,money_back,2020-04-16 18:06:17.171383+00,2020-11-04 12:55:08.517621+00,2900,2020-04-17 08:44:05.466974+00,,2020-05-06 22:00:00+00,2020-04-17,2020-05-15 21:35:19.694112+00,regular,,,,
183,100.00,money_back,2019-12-16 11:55:17.384987+00,2020-11-04 12:55:28.653442+00,1055,2019-12-16 14:50:51.948916+00,,2019-12-30 23:00:00+00,2019-12-18,,regular,,,,
2113,100.00,money_back,2020-05-21 23:52:53.969812+00,2020-11-04 12:55:08.63796+00,6583,2020-05-22 09:08:42.696457+00,,2020-06-11 22:00:00+00,,2020-06-20 21:20:26.319306+00,regular,,,,
262,100.00,money_back,2019-12-20 05:25:34.707821+00,2020-11-04 12:55:29.315397+00,1658,2019-12-20 17:40:23.920092+00,,2020-01-08 23:00:00+00,2019-12-24,,regular,,,,
20145,50.00,money_back,2020-10-09 13:12:08.935963+00,2020-12-18 13:13:14.350571+00,,,26355,2020-11-05 22:00:00+00,2020-10-12,2020-11-28 09:20:07.890868+00,instant,2020-10-09 13:12:26.479579+00,completed,2020-11-18 22:52:38.984303+00,2020-11-28 09:20:07.91999+00
22286,100.00,money_back,2020-10-19 21:48:57.713189+00,2020-12-18 13:14:50.821189+00,,,26356,2020-11-15 23:00:00+00,2020-10-21,2020-11-28 01:18:35.476021+00,instant,2020-10-19 21:49:07.56317+00,completed,2020-11-21 22:09:36.770783+00,2020-11-28 01:18:35.498023+00
11239,100.00,money_back,2020-08-06 22:41:04.122713+00,2020-12-18 13:08:37.731214+00,31945,2020-08-07 10:10:29.3782+00,,2020-09-02 22:00:00+00,2020-08-10,2020-09-01 22:00:00+00,instant,2020-08-13 22:41:04.122291+00,,,
1312,100.00,money_back,2020-04-21 09:42:33.086266+00,2020-11-04 12:55:08.711249+00,1106,2020-04-21 10:46:54.779254+00,,2020-05-06 22:00:00+00,2020-04-22,2020-05-15 21:35:19.080944+00,regular,,,,
23734,50.00,money_back,2020-10-23 18:08:13.793816+00,2021-01-07 20:16:22.090497+00,12495,,,2021-01-07 11:00:00+00,2020-11-03,2021-01-07 20:16:22.061656+00,regular,2020-10-30 18:08:13.790022+00,,,
896,100.00,money_back,2020-03-16 16:13:02.603156+00,2020-11-04 12:55:49.70254+00,2417,2020-03-16 16:19:38.022945+00,,2020-04-13 22:00:00+00,2020-03-17,2020-04-22 20:50:46.655688+00,regular,,,,
